city_name,year,temperature,precipitation,snowfall,sunshine,shortwave_radiation
Mexico City,2024,18.1,4.1,0.0,10.28,23.17
Miami,1980,24.05,2.51,0.0,10.2,18.28
Miami,1981,23.71,2.55,0.0,10.59,18.86
Miami,1982,24.51,3.01,0.0,10.07,17.75
Miami,1983,23.83,3.52,0.0,9.88,17.6
Miami,1984,23.82,2.57,0.0,10.09,18.09
Miami,1985,23.98,2.59,0.0,10.26,18.39
Miami,1986,24.29,2.38,0.0,10.49,18.57
Miami,1987,24.07,2.78,0.0,10.04,18.13
Miami,1988,24.13,2.5,0.0,10.11,18.04
Miami,1989,24.5,1.97,0.0,10.42,18.76
Miami,1990,25.02,1.97,0.0,10.52,18.47
Miami,1991,24.73,2.75,0.0,10.21,18.1
Miami,1992,24.18,2.6,0.0,10.11,18.16
Miami,1993,24.34,2.91,0.0,10.12,18.13
Miami,1994,24.57,3.66,0.0,9.93,17.59
Miami,1995,24.21,3.66,0.0,9.94,17.78
Miami,1996,23.76,3.06,0.0,10.14,18.06
Miami,1997,24.4,3.52,0.0,10.02,17.74
Miami,1998,24.79,2.24,0.0,10.24,18.61
Miami,1999,24.35,2.72,0.0,10.25,18.4
Miami,2000,24.15,2.2,0.0,10.43,18.54
Miami,2001,24.22,2.72,0.0,9.98,18.09
Miami,2002,24.75,2.1,0.0,10.12,18.02
Miami,2003,24.63,2.65,0.0,10.31,18.27
Miami,2004,24.46,1.95,0.0,10.53,18.49
Miami,2005,24.3,3.02,0.0,10.09,18.13
Miami,2006,24.51,2.11,0.0,10.17,18.4
Miami,2007,24.8,2.85,0.0,10.39,18.28
Miami,2008,24.54,2.75,0.0,10.22,18.09
Miami,2009,24.54,2.43,0.0,10.37,18.33
Miami,2010,23.5,2.81,0.0,10.27,18.56
Miami,2011,24.82,2.58,0.0,10.32,18.47
Miami,2012,24.48,2.92,0.0,9.93,17.89
Miami,2013,24.68,2.98,0.0,10.1,17.78
Miami,2014,24.69,2.64,0.0,10.04,18.36
Miami,2015,25.53,2.29,0.0,10.25,18.29
Miami,2016,24.76,3.37,0.0,9.76,17.57
Miami,2017,24.82,4.57,0.0,9.99,17.87
Miami,2018,24.47,4.32,0.0,9.64,17.5
Miami,2019,25.05,3.9,0.0,9.87,17.66
Miami,2020,25.16,4.69,0.0,9.64,17.45
Miami,2021,24.76,3.08,0.0,10.03,18.12
Miami,2022,24.76,5.0,0.0,9.99,18.69
Miami,2023,25.08,5.33,0.0,10.08,18.76
Miami,2024,25.33,5.18,0.0,9.95,19.4
Milan,1980,11.21,2.68,0.04,8.52,12.89
Milan,1981,11.28,3.35,0.12,8.91,13.09
Milan,1982,12.01,3.46,0.02,8.76,13.22
Milan,1983,12.0,2.47,0.08,8.96,13.26
Milan,1984,10.97,3.42,0.05,8.56,13.09
Milan,1985,11.52,2.84,0.21,8.72,13.32
Milan,1986,11.67,2.62,0.16,8.77,13.05
Milan,1987,11.68,2.92,0.13,8.75,13.36
Milan,1988,12.14,2.61,0.01,8.92,13.21
Milan,1989,12.2,2.37,0.0,9.29,13.79
Milan,1990,12.26,2.61,0.01,9.15,13.77
Milan,1991,12.09,2.28,0.04,9.2,14.0
Milan,1992,12.24,3.02,0.01,8.74,13.14
Milan,1993,12.1,3.12,0.01,8.91,13.53
Milan,1994,13.13,2.97,0.0,8.82,13.46
Milan,1995,11.98,2.83,0.05,9.17,13.92
Milan,1996,11.84,3.48,0.06,8.4,12.94
Milan,1997,12.91,2.76,0.07,9.28,14.17
Milan,1998,12.46,2.57,0.01,9.32,14.14
Milan,1999,12.47,2.74,0.04,8.89,13.37
Milan,2000,13.02,3.78,0.03,8.94,13.59
Milan,2001,12.75,2.55,0.05,9.09,13.7
Milan,2002,12.63,4.12,0.03,8.49,12.97
Milan,2003,13.73,2.06,0.02,9.32,14.36
Milan,2004,12.63,2.73,0.07,8.91,13.5
Milan,2005,12.18,2.5,0.12,9.04,13.73
Milan,2006,12.93,2.21,0.07,9.35,14.13
Milan,2007,13.3,2.29,0.01,9.37,14.07
Milan,2008,12.56,3.84,0.1,8.7,13.08
Milan,2009,13.08,3.19,0.15,8.99,13.89
Milan,2010,11.88,4.85,0.13,8.45,13.06
Milan,2011,13.28,2.47,0.01,9.32,14.08
Milan,2012,12.86,2.95,0.1,9.11,13.62
Milan,2013,12.42,3.98,0.15,8.37,12.96
Milan,2014,13.45,4.77,0.03,8.53,13.07
Milan,2015,13.55,2.83,0.08,9.22,13.7
Milan,2016,12.96,3.17,0.01,9.02,13.63
Milan,2017,13.44,2.79,0.04,8.94,14.16
Milan,2018,13.75,3.86,0.06,8.36,13.16
Milan,2019,14.0,3.9,0.06,8.65,13.74
Milan,2020,13.62,3.33,0.07,8.84,13.99
Milan,2021,13.18,2.8,0.05,8.7,13.86
Milan,2022,14.72,2.19,0.04,8.91,14.32
Milan,2023,14.33,3.59,0.01,8.73,13.89
Milan,2024,15.5,5.76,0.03,8.64,14.6
Minneapolis,1980,13.69,1.96,0.2,9.19,16.65
Minneapolis,1981,13.82,2.4,0.06,9.05,16.18
Minneapolis,1982,12.15,2.48,0.12,8.72,15.69
Minneapolis,1983,12.27,2.4,0.33,8.22,15.47
Minneapolis,1984,12.69,2.32,0.12,8.78,16.08
Minneapolis,1985,11.88,2.5,0.2,8.5,15.86
Minneapolis,1986,13.8,2.67,0.03,9.14,16.2
Minneapolis,1987,13.72,2.68,0.14,8.98,16.56
Minneapolis,1988,13.61,1.45,0.1,9.65,17.32
Minneapolis,1989,12.77,1.73,0.07,9.33,16.66
Minneapolis,1990,14.23,2.17,0.15,9.08,16.36
Minneapolis,1991,14.31,1.63,0.08,9.0,16.27
Minneapolis,1992,13.01,2.56,0.12,8.45,15.39
Minneapolis,1993,11.62,3.37,0.21,8.4,15.34
Minneapolis,1994,13.36,1.83,0.1,9.21,16.74
Minneapolis,1995,12.61,2.19,0.1,8.75,15.94
Minneapolis,1996,12.19,2.22,0.04,9.18,16.44
Minneapolis,1997,12.56,2.2,0.19,9.11,16.5
Minneapolis,1998,13.94,2.41,0.09,8.97,16.07
Minneapolis,1999,13.81,2.25,0.07,9.17,16.37
Minneapolis,2000,13.73,1.88,0.08,9.23,16.81
Minneapolis,2001,13.67,2.29,0.1,9.34,16.89
Minneapolis,2002,13.39,1.73,0.1,9.42,16.94
Minneapolis,2003,13.21,1.67,0.11,9.3,16.88
Minneapolis,2004,13.56,1.66,0.09,9.08,16.61
Minneapolis,2005,13.84,2.3,0.08,9.26,16.79
Minneapolis,2006,14.87,1.77,0.07,9.52,17.18
Minneapolis,2007,13.65,2.44,0.16,9.26,16.45
Minneapolis,2008,12.52,2.35,0.09,9.3,16.61
Minneapolis,2009,12.68,2.23,0.12,9.12,16.44
Minneapolis,2010,13.74,1.88,0.08,9.47,16.95
Minneapolis,2011,13.84,1.8,0.14,9.39,17.2
Minneapolis,2012,15.89,1.37,0.05,9.96,17.82
Minneapolis,2013,12.67,2.19,0.17,9.42,16.75
Minneapolis,2014,12.98,1.98,0.12,9.49,17.24
Minneapolis,2015,14.26,2.37,0.07,9.28,16.63
Minneapolis,2016,14.86,2.4,0.04,9.46,16.79
Minneapolis,2017,14.26,2.15,0.02,9.29,16.59
Minneapolis,2018,13.13,2.4,0.14,8.96,16.2
Minneapolis,2019,12.67,2.64,0.2,8.98,16.27
Minneapolis,2020,13.88,1.49,0.07,9.29,16.69
Minneapolis,2021,14.76,1.43,0.06,9.37,16.69
Minneapolis,2022,13.73,1.9,0.1,9.52,17.3
Minneapolis,2023,14.37,1.42,0.08,9.44,17.23
Minneapolis,2024,16.51,2.17,0.1,10.05,19.16
Minsk,1980,4.23,2.12,0.35,5.45,9.16
Minsk,1981,6.01,1.81,0.37,6.28,9.98
Minsk,1982,5.98,1.93,0.23,6.46,9.93
Minsk,1983,7.14,1.71,0.35,6.38,9.89
Minsk,1984,5.78,1.91,0.29,6.52,9.92
Minsk,1985,4.33,1.91,0.27,6.49,10.04
Minsk,1986,5.59,1.69,0.29,6.2,9.88
Minsk,1987,3.8,1.71,0.28,6.47,10.07
Minsk,1988,5.96,1.9,0.35,6.32,9.78
Minsk,1989,7.87,2.09,0.25,6.48,9.72
Minsk,1990,7.47,2.22,0.22,6.39,9.58
Minsk,1991,6.5,1.45,0.19,6.58,9.88
Minsk,1992,6.72,1.72,0.3,6.41,10.03
Minsk,1993,5.45,1.88,0.28,6.49,9.95
Minsk,1994,6.21,1.98,0.27,6.51,10.1
Minsk,1995,6.64,1.62,0.26,6.87,10.19
Minsk,1996,4.83,1.8,0.32,6.68,10.57
Minsk,1997,5.68,1.86,0.28,6.74,10.01
Minsk,1998,5.78,2.57,0.36,6.25,9.6
Minsk,1999,7.3,1.42,0.36,7.18,11.04
Minsk,2000,7.28,1.7,0.27,6.82,10.29
Minsk,2001,6.33,1.84,0.31,7.02,10.47
Minsk,2002,7.26,1.57,0.24,7.33,11.0
Minsk,2003,5.8,1.69,0.29,6.76,10.37
Minsk,2004,6.05,2.04,0.33,6.85,10.52
Minsk,2005,6.13,1.81,0.35,6.94,10.48
Minsk,2006,6.43,1.63,0.17,6.92,10.64
Minsk,2007,7.38,1.63,0.28,6.78,10.38
Minsk,2008,7.51,1.87,0.24,6.73,9.9
Minsk,2009,6.31,2.32,0.28,6.52,10.3
Minsk,2010,6.15,2.09,0.28,6.83,10.28
Minsk,2011,6.86,1.62,0.16,7.3,10.63
Minsk,2012,6.14,2.05,0.33,6.72,10.39
Minsk,2013,6.76,1.73,0.35,6.77,10.66
Minsk,2014,7.27,1.65,0.11,7.4,10.65
Minsk,2015,8.07,1.69,0.18,7.45,10.94
Minsk,2016,7.07,1.92,0.36,7.07,10.53
Minsk,2017,6.97,2.23,0.27,6.38,10.09
Minsk,2018,7.53,1.65,0.27,6.93,11.12
Minsk,2019,8.22,1.77,0.2,7.22,11.06
Minsk,2020,8.52,1.92,0.18,6.81,10.44
Minsk,2021,6.68,2.23,0.28,7.2,11.03
Minsk,2022,7.17,2.26,0.36,6.89,11.22
Minsk,2023,8.24,2.17,0.43,7.04,11.54
Minsk,2024,10.7,2.29,0.21,8.35,13.5
Montreal,1980,5.61,2.85,0.3,8.29,13.21
Montreal,1981,6.84,3.05,0.3,7.85,12.84
Montreal,1982,6.35,2.71,0.32,8.12,13.43
Montreal,1983,7.24,3.56,0.49,7.82,12.88
Montreal,1984,6.78,2.72,0.38,8.06,13.08
Montreal,1985,6.3,2.49,0.42,8.28,13.41
Montreal,1986,6.29,3.25,0.39,7.72,12.76
Montreal,1987,6.93,2.7,0.39,8.24,13.61
Montreal,1988,7.16,2.32,0.29,8.08,12.91
Montreal,1989,5.77,2.64,0.38,8.12,13.37
Montreal,1990,7.57,3.51,0.45,7.58,12.54
Montreal,1991,7.59,2.6,0.32,8.27,13.53
Montreal,1992,5.82,2.79,0.27,7.74,13.1
Montreal,1993,5.95,3.19,0.51,7.84,13.08
Montreal,1994,6.15,3.03,0.45,8.22,13.39
Montreal,1995,6.86,3.09,0.46,8.33,13.93
Montreal,1996,6.53,3.33,0.3,7.8,12.95
Montreal,1997,5.97,2.95,0.59,8.14,13.46
Montreal,1998,8.34,2.91,0.32,8.05,13.2
Montreal,1999,8.01,2.75,0.36,8.47,13.87
Montreal,2000,6.2,3.22,0.49,7.8,12.67
Montreal,2001,7.82,2.38,0.4,8.6,13.87
Montreal,2002,7.46,2.74,0.41,8.03,13.43
Montreal,2003,6.21,3.08,0.38,8.27,13.49
Montreal,2004,6.39,2.6,0.29,8.29,13.47
Montreal,2005,7.23,3.22,0.36,8.04,13.59
Montreal,2006,7.99,3.49,0.22,7.53,12.26
Montreal,2007,6.72,2.93,0.66,8.44,13.8
Montreal,2008,6.85,3.31,0.64,8.04,13.28
Montreal,2009,6.35,2.94,0.29,8.1,13.09
Montreal,2010,8.26,3.18,0.29,8.24,13.25
Montreal,2011,7.75,3.63,0.39,7.94,13.05
Montreal,2012,8.39,2.67,0.38,8.44,13.79
Montreal,2013,6.99,2.68,0.4,8.13,13.27
Montreal,2014,6.68,2.81,0.37,8.16,13.29
Montreal,2015,6.95,2.65,0.33,8.47,13.89
Montreal,2016,7.8,3.2,0.37,8.29,13.57
Montreal,2017,7.38,3.59,0.44,7.44,12.68
Montreal,2018,7.16,2.9,0.43,7.23,13.0
Montreal,2019,6.48,3.33,0.46,7.65,13.28
Montreal,2020,8.12,2.87,0.32,7.78,13.36
Montreal,2021,8.4,2.51,0.36,8.01,13.7
Montreal,2022,7.43,3.5,0.42,7.65,13.6
Montreal,2023,8.3,3.74,0.51,7.25,13.11
Montreal,2024,10.59,3.21,0.28,8.45,15.31
Munich,1980,7.2,2.69,0.31,7.4,11.37
Munich,1981,7.87,3.04,0.4,7.26,11.26
Munich,1982,8.37,2.55,0.22,7.66,11.75
Munich,1983,8.47,2.45,0.15,7.55,11.54
Munich,1984,7.42,2.22,0.18,7.53,11.51
Munich,1985,7.11,2.7,0.31,7.63,11.89
Munich,1986,7.89,2.55,0.23,7.62,11.68
Munich,1987,7.73,2.95,0.2,7.11,11.11
Munich,1988,8.65,2.99,0.37,7.4,11.52
Munich,1989,8.9,2.31,0.05,7.87,11.68
Munich,1990,8.68,2.42,0.14,8.04,12.16
Munich,1991,7.94,2.42,0.17,7.95,11.94
Munich,1992,9.16,2.43,0.11,7.56,11.82
Munich,1993,8.41,2.65,0.17,8.02,12.09
Munich,1994,9.87,2.65,0.13,7.96,12.01
Munich,1995,8.43,3.07,0.26,7.63,11.66
Munich,1996,7.13,2.73,0.17,7.64,11.62
Munich,1997,8.49,2.2,0.08,8.1,12.08
Munich,1998,8.61,2.55,0.14,7.68,11.57
Munich,1999,8.6,3.13,0.35,7.62,11.45
Munich,2000,9.29,3.05,0.12,7.86,11.9
Munich,2001,8.58,3.07,0.25,7.55,11.67
Munich,2002,9.38,2.95,0.03,7.69,11.83
Munich,2003,9.29,1.67,0.2,8.72,13.21
Munich,2004,8.22,2.25,0.31,8.09,12.25
Munich,2005,7.99,2.8,0.32,7.86,12.05
Munich,2006,8.87,2.37,0.27,8.35,12.63
Munich,2007,9.39,2.83,0.19,7.94,12.28
Munich,2008,8.96,2.48,0.08,8.08,12.09
Munich,2009,8.85,2.48,0.18,7.92,12.01
Munich,2010,7.68,2.89,0.33,7.18,11.39
Munich,2011,9.4,2.25,0.12,8.39,12.6
Munich,2012,8.9,2.52,0.21,8.05,12.15
Munich,2013,8.4,2.79,0.21,7.34,11.47
Munich,2014,9.86,2.13,0.1,7.92,12.05
Munich,2015,9.74,2.26,0.14,8.09,12.19
Munich,2016,9.23,2.67,0.14,7.77,11.84
Munich,2017,9.15,2.9,0.22,7.69,12.02
Munich,2018,10.49,2.64,0.2,7.97,12.74
Munich,2019,9.95,3.02,0.32,7.65,12.34
Munich,2020,9.85,2.86,0.11,8.12,12.44
Munich,2021,8.85,3.11,0.31,7.73,12.4
Munich,2022,10.41,2.97,0.18,8.03,13.17
Munich,2023,10.69,3.14,0.22,7.53,12.47
Munich,2024,12.25,3.95,0.11,8.1,13.89
Muscat,1980,27.74,0.08,0.0,10.96,22.13
Muscat,1981,27.65,0.08,0.0,11.03,22.35
Muscat,1982,27.04,0.68,0.0,10.6,20.98
Muscat,1983,26.88,0.31,0.0,10.72,21.46
Muscat,1984,27.48,0.04,0.0,11.04,22.39
Muscat,1985,27.61,0.08,0.0,10.98,22.23
Muscat,1986,27.39,0.24,0.0,10.87,21.65
Muscat,1987,27.6,0.23,0.0,10.93,22.05
Muscat,1988,27.74,0.23,0.0,10.88,21.94
Muscat,1989,27.07,0.31,0.0,10.74,21.78
Muscat,1990,27.72,0.35,0.0,10.88,21.93
Muscat,1991,27.18,0.1,0.0,10.93,21.92
Muscat,1992,26.79,0.55,0.0,10.56,21.29
Muscat,1993,27.78,0.06,0.0,10.94,22.06
Muscat,1994,27.73,0.25,0.0,10.87,21.86
Muscat,1995,27.31,0.69,0.0,10.8,21.56
Muscat,1996,27.22,0.25,0.0,10.87,21.79
Muscat,1997,27.21,0.81,0.0,10.73,21.4
Muscat,1998,28.11,0.17,0.0,10.94,22.01
Muscat,1999,27.89,0.17,0.0,11.02,22.29
Muscat,2000,27.95,0.04,0.0,11.07,22.54
Muscat,2001,27.78,0.05,0.0,11.0,22.38
Muscat,2002,27.84,0.13,0.0,10.97,22.18
Muscat,2003,27.59,0.07,0.0,10.96,22.14
Muscat,2004,27.91,0.12,0.0,11.0,22.26
Muscat,2005,27.74,0.19,0.0,10.92,22.02
Muscat,2006,27.79,0.47,0.0,10.9,21.89
Muscat,2007,27.74,0.57,0.0,10.86,21.83
Muscat,2008,27.61,0.1,0.0,10.93,22.16
Muscat,2009,28.09,0.47,0.0,10.95,22.06
Muscat,2010,28.11,0.47,0.0,10.92,22.1
Muscat,2011,27.81,0.7,0.0,10.87,21.79
Muscat,2012,28.01,0.15,0.0,11.0,22.13
Muscat,2013,27.43,0.28,0.0,10.85,21.75
Muscat,2014,27.36,0.16,0.0,10.9,21.87
Muscat,2015,28.38,0.09,0.0,10.94,22.06
Muscat,2016,27.92,0.29,0.0,10.91,21.84
Muscat,2017,29.34,0.27,0.0,10.8,21.63
Muscat,2018,29.61,0.04,0.0,10.79,21.33
Muscat,2019,29.03,0.23,0.0,10.65,20.94
Muscat,2020,28.6,0.15,0.0,10.64,20.92
Muscat,2021,29.41,0.31,0.0,10.73,21.26
Muscat,2022,29.19,0.35,0.0,10.61,21.16
Muscat,2023,29.36,0.16,0.0,10.71,20.9
Muscat,2024,30.42,0.52,0.0,10.57,21.43
Nagoya,1980,13.05,5.64,0.03,7.62,13.88
Nagoya,1981,12.85,3.65,0.02,8.1,14.61
Nagoya,1982,13.83,4.88,0.0,8.03,14.35
Nagoya,1983,13.87,4.46,0.0,8.4,14.5
Nagoya,1984,13.45,2.88,0.05,8.42,14.69
Nagoya,1985,14.08,4.29,0.01,8.06,14.08
Nagoya,1986,13.48,3.64,0.0,8.52,15.19
Nagoya,1987,14.44,3.29,0.06,8.43,14.92
Nagoya,1988,13.64,4.35,0.01,8.24,14.38
Nagoya,1989,14.38,4.32,0.0,8.06,14.32
Nagoya,1990,15.04,4.16,0.01,8.27,14.72
Nagoya,1991,14.55,4.7,0.01,7.98,14.09
Nagoya,1992,14.23,3.65,0.01,8.4,14.94
Nagoya,1993,13.63,4.92,0.0,7.76,14.1
Nagoya,1994,14.91,3.1,0.04,9.01,15.87
Nagoya,1995,13.88,3.53,0.01,8.46,15.05
Nagoya,1996,13.76,3.74,0.02,8.4,14.98
Nagoya,1997,14.38,3.73,0.01,8.57,15.1
Nagoya,1998,15.35,4.62,0.01,7.91,14.0
Nagoya,1999,14.59,3.87,0.01,8.43,14.57
Nagoya,2000,14.61,4.33,0.0,8.44,15.06
Nagoya,2001,14.44,3.5,0.03,8.62,15.19
Nagoya,2002,14.77,3.03,0.0,8.52,14.89
Nagoya,2003,14.32,4.65,0.01,7.73,13.65
Nagoya,2004,15.32,4.58,0.02,8.75,15.12
Nagoya,2005,14.55,2.78,0.01,8.96,15.55
Nagoya,2006,14.68,4.16,0.0,7.82,14.05
Nagoya,2007,15.12,2.94,0.0,8.7,15.15
Nagoya,2008,14.67,4.09,0.02,8.53,15.07
Nagoya,2009,14.89,4.18,0.0,8.31,14.97
Nagoya,2010,15.04,4.74,0.0,8.4,14.67
Nagoya,2011,14.4,5.03,0.03,8.57,15.01
Nagoya,2012,14.16,3.78,0.0,8.35,14.73
Nagoya,2013,14.94,3.7,0.01,8.96,15.68
Nagoya,2014,14.4,3.89,0.09,8.47,15.14
Nagoya,2015,14.89,4.53,0.0,7.97,14.34
Nagoya,2016,15.36,4.14,0.0,8.33,14.67
Nagoya,2017,14.95,4.16,0.01,8.56,15.44
Nagoya,2018,15.57,5.4,0.02,8.35,15.18
Nagoya,2019,15.73,5.18,0.0,8.18,14.95
Nagoya,2020,15.79,6.13,0.01,8.11,14.61
Nagoya,2021,15.65,6.25,0.02,8.05,14.51
Nagoya,2022,15.49,5.44,0.01,8.15,15.08
Nagoya,2023,16.23,4.88,0.02,8.59,15.54
Nagoya,2024,18.12,6.3,0.02,8.33,16.09
Naples,1980,14.74,3.62,0.0,9.39,14.66
Naples,1981,15.13,2.71,0.0,9.72,15.24
Naples,1982,16.07,2.45,0.0,9.72,15.5
Naples,1983,15.52,2.15,0.0,9.79,15.46
Naples,1984,15.06,3.88,0.0,9.46,14.89
Naples,1985,15.93,3.21,0.01,9.73,15.35
Naples,1986,15.96,2.97,0.01,9.74,15.25
Naples,1987,15.94,2.72,0.0,9.69,15.48
Naples,1988,16.01,2.24,0.0,9.85,15.7
Naples,1989,15.6,2.22,0.0,10.09,15.73
Naples,1990,16.19,2.75,0.0,9.86,15.6
Naples,1991,15.35,2.64,0.0,9.93,15.78
Naples,1992,16.18,2.11,0.0,9.73,15.28
Naples,1993,15.93,2.37,0.0,9.96,16.11
Naples,1994,16.61,1.94,0.0,10.1,16.02
Naples,1995,15.56,2.67,0.0,9.95,15.87
Naples,1996,15.44,3.62,0.0,9.75,15.39
Naples,1997,16.15,2.44,0.0,9.92,16.19
Naples,1998,15.84,2.73,0.0,9.97,15.96
Naples,1999,16.13,2.74,0.0,10.06,15.93
Naples,2000,16.44,2.48,0.0,10.11,16.03
Naples,2001,16.42,1.96,0.0,10.07,16.02
Naples,2002,16.31,2.53,0.0,9.72,15.3
Naples,2003,16.88,2.81,0.0,10.12,16.41
Naples,2004,16.23,3.32,0.0,9.71,15.5
Naples,2005,15.72,3.37,0.0,9.85,15.74
Naples,2006,16.14,2.24,0.0,9.92,15.89
Naples,2007,16.45,2.31,0.0,10.01,15.92
Naples,2008,16.41,3.43,0.0,9.88,15.7
Naples,2009,16.56,3.47,0.0,9.72,15.66
Naples,2010,16.04,4.21,0.0,9.61,15.13
Naples,2011,16.39,2.31,0.0,10.09,16.15
Naples,2012,16.61,3.21,0.01,9.95,16.13
Naples,2013,16.58,3.68,0.0,9.84,15.64
Naples,2014,16.72,3.11,0.0,9.9,15.49
Naples,2015,16.86,2.92,0.0,9.74,15.74
Naples,2016,16.73,2.54,0.0,9.89,15.65
Naples,2017,16.87,2.32,0.0,10.18,16.87
Naples,2018,17.51,3.43,0.01,9.4,15.63
Naples,2019,17.2,3.29,0.0,9.82,16.33
Naples,2020,17.14,2.67,0.0,9.92,16.47
Naples,2021,17.13,4.2,0.0,9.53,16.14
Naples,2022,17.65,2.93,0.0,9.85,16.77
Naples,2023,17.82,3.21,0.0,9.55,16.15
Naples,2024,18.85,2.85,0.0,10.38,18.33
Nashville,1980,17.72,3.01,0.03,9.09,16.72
Nashville,1981,17.23,3.31,0.01,8.66,15.78
Nashville,1982,17.16,3.89,0.04,8.44,15.51
Nashville,1983,16.31,2.97,0.04,8.45,15.64
Nashville,1984,17.05,4.92,0.0,8.52,15.79
Nashville,1985,17.26,3.42,0.03,8.8,15.99
Nashville,1986,17.84,3.26,0.0,8.9,16.21
Nashville,1987,17.85,3.52,0.0,8.91,16.38
Nashville,1988,17.23,3.31,0.06,9.01,16.84
Nashville,1989,16.65,4.38,0.02,8.43,15.5
Nashville,1990,18.38,4.94,0.0,8.68,15.93
Nashville,1991,17.89,4.63,0.0,8.25,15.4
Nashville,1992,17.17,4.01,0.04,8.59,15.91
Nashville,1993,16.92,3.6,0.0,8.64,16.01
Nashville,1994,17.72,3.37,0.0,8.44,15.73
Nashville,1995,17.72,2.9,0.01,8.89,16.12
Nashville,1996,17.07,3.25,0.02,8.61,15.9
Nashville,1997,16.89,3.66,0.02,8.38,15.76
Nashville,1998,18.97,3.84,0.0,8.94,16.6
Nashville,1999,18.4,3.26,0.0,9.17,16.82
Nashville,2000,17.73,3.2,0.06,8.84,16.32
Nashville,2001,17.44,3.87,0.01,8.76,16.04
Nashville,2002,17.17,3.79,0.04,8.41,15.59
Nashville,2003,17.22,3.33,0.04,8.65,15.7
Nashville,2004,17.44,4.18,0.04,8.33,15.42
Nashville,2005,18.67,2.11,0.01,9.48,17.22
Nashville,2006,18.41,3.32,0.0,9.01,16.62
Nashville,2007,18.14,3.03,0.01,8.72,15.79
Nashville,2008,17.22,4.64,0.02,8.74,16.22
Nashville,2009,17.04,4.92,0.0,8.24,15.45
Nashville,2010,18.01,2.57,0.02,9.27,16.85
Nashville,2011,18.92,3.46,0.07,9.24,17.04
Nashville,2012,19.17,2.88,0.04,9.18,16.72
Nashville,2013,17.25,3.47,0.01,8.84,16.34
Nashville,2014,16.39,3.17,0.01,8.72,16.04
Nashville,2015,18.04,4.43,0.04,8.47,15.68
Nashville,2016,18.72,3.46,0.01,8.81,16.08
Nashville,2017,18.24,3.28,0.01,8.58,15.7
Nashville,2018,17.69,4.26,0.01,8.46,15.76
Nashville,2019,17.54,4.02,0.0,8.54,16.05
Nashville,2020,17.62,4.42,0.01,8.41,15.88
Nashville,2021,17.73,3.73,0.05,8.8,16.2
Nashville,2022,17.76,3.75,0.02,9.07,17.2
Nashville,2023,18.62,3.58,0.0,9.01,16.96
Nashville,2024,19.64,3.8,0.01,9.34,18.47
New Orleans,1980,20.44,4.33,0.0,9.08,16.68
New Orleans,1981,20.49,2.9,0.0,9.47,16.85
New Orleans,1982,20.87,3.44,0.0,9.04,16.38
New Orleans,1983,19.47,4.05,0.0,9.05,16.46
New Orleans,1984,20.21,2.89,0.0,9.19,16.57
New Orleans,1985,20.53,3.81,0.0,9.04,16.13
New Orleans,1986,20.84,3.37,0.0,9.14,16.61
New Orleans,1987,20.17,3.45,0.0,9.0,16.85
New Orleans,1988,20.15,3.74,0.0,9.07,16.63
New Orleans,1989,20.38,3.26,0.0,8.98,16.28
New Orleans,1990,21.49,2.57,0.0,9.64,17.34
New Orleans,1991,20.77,5.01,0.0,8.75,15.82
New Orleans,1992,20.38,4.19,0.0,8.97,16.35
New Orleans,1993,20.26,3.98,0.01,9.09,16.7
New Orleans,1994,20.51,3.11,0.0,9.02,16.06
New Orleans,1995,20.8,4.27,0.0,9.31,16.93
New Orleans,1996,20.29,3.08,0.0,9.41,16.86
New Orleans,1997,20.28,4.27,0.0,8.83,16.05
New Orleans,1998,21.44,3.64,0.0,9.3,17.11
New Orleans,1999,21.24,2.42,0.0,9.98,17.88
New Orleans,2000,21.19,2.33,0.0,10.0,17.95
New Orleans,2001,20.49,3.63,0.0,9.41,16.97
New Orleans,2002,20.47,4.37,0.0,9.06,16.03
New Orleans,2003,20.22,3.44,0.0,9.22,16.4
New Orleans,2004,20.66,3.69,0.0,9.3,16.7
New Orleans,2005,20.83,3.72,0.0,9.61,17.25
New Orleans,2006,21.47,2.44,0.0,9.82,17.6
New Orleans,2007,21.11,2.67,0.0,9.41,17.06
New Orleans,2008,20.63,3.67,0.0,9.53,17.04
New Orleans,2009,20.88,3.71,0.0,9.33,16.82
New Orleans,2010,20.05,3.72,0.0,9.66,17.49
New Orleans,2011,21.11,3.01,0.0,9.89,17.73
New Orleans,2012,21.42,4.15,0.0,9.52,17.02
New Orleans,2013,20.4,4.22,0.0,9.07,16.34
New Orleans,2014,20.02,3.23,0.0,9.3,16.9
New Orleans,2015,21.42,3.76,0.0,9.13,16.37
New Orleans,2016,21.33,4.29,0.0,9.13,16.44
New Orleans,2017,21.24,5.69,0.0,8.95,16.41
New Orleans,2018,20.91,5.09,0.01,8.87,16.28
New Orleans,2019,20.97,4.52,0.0,8.83,16.49
New Orleans,2020,21.36,5.02,0.0,8.89,16.48
New Orleans,2021,20.68,6.3,0.0,8.62,15.94
New Orleans,2022,20.69,4.53,0.0,9.11,17.49
New Orleans,2023,22.16,3.15,0.0,9.47,17.9
New Orleans,2024,22.6,5.83,0.0,9.34,18.73
New York City,1980,11.07,2.31,0.11,8.96,15.19
New York City,1981,10.77,2.48,0.1,8.56,14.7
