city_name,year_month,temperature,weather_code,precipitation,daylight
Dusseldorf,1982-09,17.31,Cloudy,1.56,12.65
Dusseldorf,1982-10,11.44,Drizzle,3.39,10.7
Dusseldorf,1982-11,8.17,Drizzle,2.29,8.93
Dusseldorf,1982-12,3.46,Drizzle,2.54,7.97
Dusseldorf,1983-01,5.4,Drizzle,3.48,8.46
Dusseldorf,1983-02,-0.36,Snow fall,1.88,9.98
Dusseldorf,1983-03,5.59,Cloudy,2.61,11.87
Dusseldorf,1983-04,9.24,Drizzle,3.02,13.84
Dusseldorf,1983-05,11.48,Drizzle,5.49,15.56
Dusseldorf,1983-06,16.87,Drizzle,1.89,16.49
Dusseldorf,1983-07,20.83,Cloudy,0.72,16.07
Dusseldorf,1983-08,19.41,Clear sky,0.78,14.56
Dusseldorf,1983-09,14.92,Drizzle,2.25,12.67
Dusseldorf,1983-10,10.89,Drizzle,1.28,10.71
Dusseldorf,1983-11,5.88,Cloudy,2.18,8.95
Dusseldorf,1983-12,3.06,Cloudy,1.95,7.98
Dusseldorf,1984-01,2.69,Snow fall,4.26,8.45
Dusseldorf,1984-02,1.77,Clear sky,2.83,10.0
Dusseldorf,1984-03,4.04,Cloudy,1.39,11.92
Dusseldorf,1984-04,7.57,Clear sky,1.27,13.89
Dusseldorf,1984-05,11.29,Drizzle,4.15,15.6
Dusseldorf,1984-06,14.04,Drizzle,1.86,16.5
Dusseldorf,1984-07,16.43,Drizzle,2.3,16.04
Dusseldorf,1984-08,18.46,Drizzle,1.4,14.51
Dusseldorf,1984-09,13.74,Drizzle,4.65,12.62
Dusseldorf,1984-10,11.68,Drizzle,4.36,10.66
Dusseldorf,1984-11,8.14,Drizzle,2.43,8.91
Dusseldorf,1984-12,3.63,Cloudy,1.71,7.97
Dusseldorf,1985-01,-4.25,Snow fall,2.32,8.48
Dusseldorf,1985-02,-2.1,Cloudy,0.73,10.02
Dusseldorf,1985-03,4.27,Drizzle,2.45,11.9
Dusseldorf,1985-04,8.57,Drizzle,3.02,13.87
Dusseldorf,1985-05,13.85,Drizzle,2.25,15.59
Dusseldorf,1985-06,14.09,Drizzle,4.74,16.5
Dusseldorf,1985-07,17.77,Drizzle,3.02,16.05
Dusseldorf,1985-08,16.41,Drizzle,2.96,14.53
Dusseldorf,1985-09,14.7,Drizzle,1.88,12.63
Dusseldorf,1985-10,10.85,Cloudy,0.99,10.68
Dusseldorf,1985-11,2.29,Snow fall,2.39,8.92
Dusseldorf,1985-12,5.61,Drizzle,2.52,7.97
Dusseldorf,1986-01,1.88,Snow fall,4.3,8.47
Dusseldorf,1986-02,-3.81,Cloudy,0.15,10.0
Dusseldorf,1986-03,4.71,Cloudy,3.99,11.89
Dusseldorf,1986-04,6.47,Drizzle,2.71,13.86
Dusseldorf,1986-05,14.15,Drizzle,1.7,15.58
Dusseldorf,1986-06,16.93,Clear sky,2.95,16.5
Dusseldorf,1986-07,17.66,Cloudy,1.89,16.06
Dusseldorf,1986-08,16.82,Drizzle,1.92,14.54
Dusseldorf,1986-09,11.93,Cloudy,2.22,12.65
Dusseldorf,1986-10,12.02,Drizzle,3.48,10.69
Dusseldorf,1986-11,7.7,Drizzle,2.07,8.93
Dusseldorf,1986-12,4.19,Drizzle,3.77,7.97
Dusseldorf,1987-01,-4.14,Cloudy,1.68,8.46
Dusseldorf,1987-02,1.13,Drizzle,2.37,9.99
Dusseldorf,1987-03,2.08,Snow fall,3.68,11.87
Dusseldorf,1987-04,10.44,Drizzle,1.19,13.84
Dusseldorf,1987-05,10.39,Cloudy,2.89,15.57
Dusseldorf,1987-06,14.51,Drizzle,3.94,16.5
Dusseldorf,1987-07,17.35,Drizzle,2.99,16.07
Dusseldorf,1987-08,16.41,Drizzle,2.76,14.55
Dusseldorf,1987-09,15.72,Drizzle,2.65,12.66
Dusseldorf,1987-10,11.41,Drizzle,3.06,10.71
Dusseldorf,1987-11,6.19,Cloudy,3.56,8.95
Dusseldorf,1987-12,3.85,Cloudy,1.59,7.98
Dusseldorf,1988-01,5.81,Drizzle,3.68,8.45
Dusseldorf,1988-02,3.74,Drizzle,2.77,10.0
Dusseldorf,1988-03,4.61,Drizzle,4.69,11.92
Dusseldorf,1988-04,8.98,Drizzle,1.06,13.89
Dusseldorf,1988-05,15.52,Cloudy,1.64,15.6
Dusseldorf,1988-06,15.71,Drizzle,1.23,16.5
Dusseldorf,1988-07,17.01,Moderate Rain,4.74,16.04
Dusseldorf,1988-08,17.66,Drizzle,1.35,14.51
Dusseldorf,1988-09,14.49,Drizzle,2.48,12.62
Dusseldorf,1988-10,11.76,Cloudy,1.86,10.66
Dusseldorf,1988-11,5.54,Drizzle,2.4,8.91
Dusseldorf,1988-12,6.11,Drizzle,3.21,7.97
Dusseldorf,1989-01,4.47,Cloudy,1.11,8.48
Dusseldorf,1989-02,4.9,Cloudy,2.49,10.02
Dusseldorf,1989-03,8.16,Drizzle,2.8,11.91
Dusseldorf,1989-04,7.88,Drizzle,3.96,13.87
Dusseldorf,1989-05,14.9,Clear sky,0.5,15.59
Dusseldorf,1989-06,16.54,Cloudy,2.8,16.5
Dusseldorf,1989-07,18.89,Cloudy,1.74,16.05
Dusseldorf,1989-08,18.27,Drizzle,1.39,14.52
Dusseldorf,1989-09,15.98,Drizzle,2.21,12.63
Dusseldorf,1989-10,12.41,Drizzle,2.24,10.68
Dusseldorf,1989-11,5.34,Clear sky,1.09,8.92
Dusseldorf,1989-12,4.89,Cloudy,3.56,7.97
Dusseldorf,1990-01,4.88,Drizzle,1.7,8.47
Dusseldorf,1990-02,7.39,Drizzle,3.96,10.0
Dusseldorf,1990-03,8.2,Drizzle,1.11,11.89
Dusseldorf,1990-04,8.52,Drizzle,2.07,13.86
Dusseldorf,1990-05,14.64,Cloudy,0.79,15.58
Dusseldorf,1990-06,16.01,Drizzle,3.11,16.5
Dusseldorf,1990-07,17.51,Cloudy,1.51,16.06
Dusseldorf,1990-08,19.94,Drizzle,2.41,14.54
Dusseldorf,1990-09,12.97,Drizzle,2.24,12.65
Dusseldorf,1990-10,12.62,Drizzle,1.88,10.69
Dusseldorf,1990-11,6.1,Drizzle,2.69,8.93
Dusseldorf,1990-12,2.88,Drizzle,3.44,7.97
Dusseldorf,1991-01,3.09,Cloudy,2.2,8.46
Dusseldorf,1991-02,-0.64,Snow fall,0.94,9.99
Dusseldorf,1991-03,8.59,Cloudy,1.19,11.87
Dusseldorf,1991-04,8.43,Drizzle,1.69,13.84
Dusseldorf,1991-05,10.73,Drizzle,1.05,15.57
Dusseldorf,1991-06,13.78,Drizzle,2.87,16.5
Dusseldorf,1991-07,19.6,Drizzle,2.22,16.06
Dusseldorf,1991-08,18.85,Cloudy,0.99,14.55
Dusseldorf,1991-09,16.6,Drizzle,1.87,12.66
Dusseldorf,1991-10,10.29,Drizzle,1.25,10.71
Dusseldorf,1991-11,5.65,Cloudy,3.7,8.94
Dusseldorf,1991-12,2.74,Cloudy,2.42,7.98
Dusseldorf,1992-01,2.08,Cloudy,1.23,8.45
Dusseldorf,1992-02,4.4,Cloudy,1.51,10.01
Dusseldorf,1992-03,6.48,Drizzle,2.94,11.92
Dusseldorf,1992-04,8.79,Drizzle,2.2,13.89
Dusseldorf,1992-05,15.35,Clear sky,1.22,15.6
Dusseldorf,1992-06,17.37,Cloudy,2.63,16.5
Dusseldorf,1992-07,19.25,Cloudy,2.0,16.04
Dusseldorf,1992-08,19.13,Drizzle,4.12,14.51
Dusseldorf,1992-09,15.12,Drizzle,1.17,12.61
Dusseldorf,1992-10,8.04,Drizzle,2.3,10.66
Dusseldorf,1992-11,7.38,Drizzle,3.91,8.91
Dusseldorf,1992-12,3.62,Cloudy,2.57,7.97
Dusseldorf,1993-01,4.71,Drizzle,3.65,8.49
Dusseldorf,1993-02,1.26,Cloudy,1.2,10.02
Dusseldorf,1993-03,5.43,Cloudy,0.26,11.91
Dusseldorf,1993-04,11.51,Drizzle,2.03,13.88
Dusseldorf,1993-05,15.57,Drizzle,1.96,15.59
Dusseldorf,1993-06,16.89,Drizzle,1.28,16.5
Dusseldorf,1993-07,17.09,Drizzle,3.31,16.05
Dusseldorf,1993-08,15.97,Cloudy,1.62,14.52
Dusseldorf,1993-09,13.55,Moderate Rain,5.87,12.63
Dusseldorf,1993-10,9.39,Drizzle,3.01,10.68
Dusseldorf,1993-11,2.28,Cloudy,1.44,8.92
Dusseldorf,1993-12,4.53,Snow fall,6.33,7.97
Dusseldorf,1994-01,4.4,Drizzle,4.01,8.48
Dusseldorf,1994-02,1.85,Cloudy,1.17,10.0
Dusseldorf,1994-03,7.53,Drizzle,3.65,11.89
Dusseldorf,1994-04,8.87,Drizzle,2.37,13.86
Dusseldorf,1994-05,13.08,Drizzle,1.78,15.58
Dusseldorf,1994-06,16.16,Drizzle,2.95,16.5
Dusseldorf,1994-07,22.69,Clear sky,1.0,16.05
Dusseldorf,1994-08,18.72,Drizzle,1.89,14.54
Dusseldorf,1994-09,14.17,Drizzle,2.93,12.64
Dusseldorf,1994-10,9.49,Clear sky,3.5,10.69
Dusseldorf,1994-11,9.61,Drizzle,2.43,8.93
Dusseldorf,1994-12,5.37,Drizzle,3.81,7.97
Dusseldorf,1995-01,2.9,Snow fall,4.57,8.47
Dusseldorf,1995-02,6.24,Drizzle,3.98,9.99
Dusseldorf,1995-03,4.76,Drizzle,2.98,11.88
Dusseldorf,1995-04,9.41,Drizzle,1.88,13.85
Dusseldorf,1995-05,13.37,Cloudy,1.38,15.57
Dusseldorf,1995-06,15.1,Drizzle,1.88,16.49
Dusseldorf,1995-07,21.37,Moderate Rain,2.5,16.06
Dusseldorf,1995-08,20.4,Clear sky,0.95,14.55
Dusseldorf,1995-09,14.25,Drizzle,2.54,12.66
Dusseldorf,1995-10,13.72,Cloudy,0.85,10.71
Dusseldorf,1995-11,6.18,Cloudy,1.24,8.94
Dusseldorf,1995-12,0.31,Cloudy,1.73,7.98
Dusseldorf,1996-01,0.3,Cloudy,0.4,8.46
Dusseldorf,1996-02,0.26,Snow fall,2.24,10.01
Dusseldorf,1996-03,3.22,Drizzle,0.88,11.93
Dusseldorf,1996-04,9.27,Cloudy,0.3,13.89
Dusseldorf,1996-05,11.35,Drizzle,2.79,15.6
Dusseldorf,1996-06,15.93,Drizzle,1.62,16.5
Dusseldorf,1996-07,16.61,Cloudy,2.45,16.04
Dusseldorf,1996-08,17.86,Drizzle,5.08,14.51
Dusseldorf,1996-09,12.49,Drizzle,1.67,12.61
Dusseldorf,1996-10,10.68,Drizzle,2.77,10.66
Dusseldorf,1996-11,5.49,Drizzle,3.59,8.91
Dusseldorf,1996-12,-0.03,Cloudy,1.51,7.97
Dusseldorf,1997-01,-2.5,Cloudy,0.25,8.49
Dusseldorf,1997-02,5.84,Drizzle,4.19,10.02
Dusseldorf,1997-03,8.04,Drizzle,1.42,11.91
Dusseldorf,1997-04,7.46,Cloudy,1.43,13.88
Dusseldorf,1997-05,12.99,Cloudy,2.49,15.59
Dusseldorf,1997-06,16.26,Moderate Rain,5.01,16.5
Dusseldorf,1997-07,17.56,Drizzle,2.19,16.04
Dusseldorf,1997-08,20.91,Drizzle,1.6,14.52
Dusseldorf,1997-09,14.82,Drizzle,0.77,12.63
Dusseldorf,1997-10,9.61,Cloudy,2.39,10.67
Dusseldorf,1997-11,6.28,Drizzle,1.63,8.92
Dusseldorf,1997-12,4.14,Drizzle,3.2,7.97
Dusseldorf,1998-01,3.99,Drizzle,2.25,8.48
Dusseldorf,1998-02,5.43,Cloudy,0.48,10.01
Dusseldorf,1998-03,6.82,Drizzle,3.25,11.89
Dusseldorf,1998-04,9.33,Drizzle,3.71,13.86
Dusseldorf,1998-05,14.93,Drizzle,1.31,15.58
Dusseldorf,1998-06,16.39,Drizzle,4.56,16.5
Dusseldorf,1998-07,16.45,Drizzle,2.56,16.05
Dusseldorf,1998-08,17.09,Drizzle,2.04,14.53
Dusseldorf,1998-09,14.98,Moderate Rain,5.48,12.64
Dusseldorf,1998-10,9.73,Moderate Rain,5.82,10.69
Dusseldorf,1998-11,3.28,Cloudy,3.38,8.93
Dusseldorf,1998-12,3.42,Drizzle,2.28,7.97
Dusseldorf,1999-01,4.84,Drizzle,2.95,8.47
Dusseldorf,1999-02,2.15,Snow fall,2.42,9.99
Dusseldorf,1999-03,7.21,Drizzle,3.06,11.88
Dusseldorf,1999-04,9.97,Drizzle,2.47,13.85
Dusseldorf,1999-05,14.65,Drizzle,1.57,15.57
Dusseldorf,1999-06,15.84,Drizzle,2.65,16.49
Dusseldorf,1999-07,19.57,Drizzle,1.76,16.06
Dusseldorf,1999-08,18.24,Drizzle,2.72,14.55
Dusseldorf,1999-09,18.22,Drizzle,2.73,12.66
Dusseldorf,1999-10,10.58,Drizzle,2.11,10.7
Dusseldorf,1999-11,5.57,Cloudy,1.45,8.94
Dusseldorf,1999-12,3.86,Drizzle,4.27,7.98
Dusseldorf,2000-01,3.38,Cloudy,2.22,8.46
Dusseldorf,2000-02,5.21,Drizzle,3.8,10.01
Dusseldorf,2000-03,6.66,Drizzle,2.79,11.93
Dusseldorf,2000-04,10.66,Cloudy,1.73,13.89
Dusseldorf,2000-05,15.55,Drizzle,2.19,15.61
Dusseldorf,2000-06,16.93,Cloudy,2.12,16.5
Dusseldorf,2000-07,15.51,Moderate Rain,5.59,16.03
Dusseldorf,2000-08,17.95,Drizzle,2.22,14.5
Dusseldorf,2000-09,15.76,Drizzle,3.02,12.61
Dusseldorf,2000-10,11.45,Drizzle,3.15,10.66
Dusseldorf,2000-11,7.69,Drizzle,2.87,8.9
Dusseldorf,2000-12,5.09,Drizzle,2.04,7.97
Dusseldorf,2001-01,2.72,Drizzle,3.44,8.49
Dusseldorf,2001-02,4.19,Drizzle,2.88,10.02
Dusseldorf,2001-03,5.72,Drizzle,3.25,11.91
Dusseldorf,2001-04,8.19,Drizzle,3.44,13.88
Dusseldorf,2001-05,14.7,Cloudy,1.07,15.59
Dusseldorf,2001-06,15.36,Cloudy,2.8,16.5
Dusseldorf,2001-07,19.04,Drizzle,2.15,16.04
Dusseldorf,2001-08,19.58,Drizzle,2.09,14.52
Dusseldorf,2001-09,13.06,Drizzle,4.09,12.62
Dusseldorf,2001-10,14.39,Drizzle,1.92,10.67
Dusseldorf,2001-11,5.84,Cloudy,3.18,8.92
Dusseldorf,2001-12,2.05,Snow fall,2.5,7.97
Dusseldorf,2002-01,3.53,Drizzle,2.25,8.48
Dusseldorf,2002-02,6.58,Drizzle,5.51,10.01
Dusseldorf,2002-03,6.92,Cloudy,1.8,11.9
Dusseldorf,2002-04,9.28,Cloudy,2.03,13.86
Dusseldorf,2002-05,14.12,Drizzle,1.98,15.58
Dusseldorf,2002-06,17.8,Drizzle,1.23,16.5
Dusseldorf,2002-07,18.08,Drizzle,3.98,16.05
Dusseldorf,2002-08,19.04,Drizzle,3.37,14.53
Dusseldorf,2002-09,14.46,Cloudy,1.15,12.64
Dusseldorf,2002-10,10.26,Drizzle,2.47,10.69
Dusseldorf,2002-11,8.05,Drizzle,3.64,8.93
Dusseldorf,2002-12,3.29,Drizzle,3.73,7.97
Dusseldorf,2003-01,1.64,Cloudy,2.85,8.47
Dusseldorf,2003-02,1.16,Clear sky,0.69,9.99
Dusseldorf,2003-03,7.47,Cloudy,1.43,11.88
Dusseldorf,2003-04,9.72,Cloudy,2.06,13.85
Dusseldorf,2003-05,14.35,Drizzle,2.46,15.57
Dusseldorf,2003-06,19.61,Drizzle,2.11,16.5
Dusseldorf,2003-07,19.76,Moderate Rain,2.37,16.06
Dusseldorf,2003-08,21.37,Drizzle,1.37,14.55
Dusseldorf,2003-09,15.25,Clear sky,2.1,12.66
Dusseldorf,2003-10,7.82,Drizzle,2.35,10.7
Dusseldorf,2003-11,8.27,Cloudy,1.42,8.94
Dusseldorf,2003-12,3.63,Cloudy,2.55,7.97
Dusseldorf,2004-01,2.65,Snow fall,3.62,8.46
Dusseldorf,2004-02,4.19,Cloudy,2.0,10.01
Dusseldorf,2004-03,5.36,Drizzle,1.39,11.93
Dusseldorf,2004-04,10.36,Drizzle,1.9,13.9
Dusseldorf,2004-05,12.26,Drizzle,2.36,15.61
Dusseldorf,2004-06,16.02,Drizzle,2.44,16.5
Dusseldorf,2004-07,17.34,Moderate Rain,3.51,16.03
Dusseldorf,2004-08,19.36,Moderate Rain,4.73,14.5
Dusseldorf,2004-09,15.65,Drizzle,2.78,12.61
Dusseldorf,2004-10,11.97,Drizzle,1.26,10.65
Dusseldorf,2004-11,5.77,Drizzle,3.17,8.9
Dusseldorf,2004-12,2.11,Cloudy,1.99,7.97
Dusseldorf,2005-01,4.04,Drizzle,2.28,8.49
Dusseldorf,2005-02,1.35,Cloudy,2.97,10.02
Dusseldorf,2005-03,6.37,Drizzle,1.8,11.91
Dusseldorf,2005-04,10.71,Drizzle,2.53,13.88
Dusseldorf,2005-05,13.34,Drizzle,2.54,15.6
Dusseldorf,2005-06,17.38,Cloudy,2.26,16.5
Dusseldorf,2005-07,18.85,Drizzle,2.95,16.04
Dusseldorf,2005-08,16.61,Cloudy,2.83,14.52
Dusseldorf,2005-09,16.44,Clear sky,1.98,12.62
Dusseldorf,2005-10,13.71,Cloudy,2.02,10.67
Dusseldorf,2005-11,6.31,Cloudy,2.21,8.91
Dusseldorf,2005-12,2.94,Drizzle,1.53,7.97
Dusseldorf,2006-01,0.53,Cloudy,0.83,8.48
Dusseldorf,2006-02,1.7,Snow fall,2.68,10.01
Dusseldorf,2006-03,3.36,Cloudy,3.14,11.9
Dusseldorf,2006-04,8.82,Drizzle,2.25,13.87
Dusseldorf,2006-05,14.37,Moderate Rain,3.62,15.59
Dusseldorf,2006-06,17.32,Cloudy,1.91,16.5
Dusseldorf,2006-07,23.24,Clear sky,1.28,16.05
Dusseldorf,2006-08,16.29,Drizzle,3.79,14.53
Dusseldorf,2006-09,18.45,Drizzle,1.11,12.64
Dusseldorf,2006-10,14.17,Drizzle,2.13,10.68
Dusseldorf,2006-11,8.9,Drizzle,2.94,8.93
Dusseldorf,2006-12,5.8,Cloudy,2.64,7.97
Dusseldorf,2007-01,6.29,Drizzle,3.24,8.47
Dusseldorf,2007-02,5.81,Drizzle,3.17,10.0
Dusseldorf,2007-03,7.56,Drizzle,2.64,11.88
Dusseldorf,2007-04,13.29,Clear sky,0.02,13.85
Dusseldorf,2007-05,15.2,Moderate Rain,3.31,15.57
Dusseldorf,2007-06,18.07,Moderate Rain,3.65,16.5
Dusseldorf,2007-07,17.6,Drizzle,4.59,16.06
Dusseldorf,2007-08,17.17,Drizzle,3.79,14.54
Dusseldorf,2007-09,13.85,Drizzle,1.98,12.65
Dusseldorf,2007-10,10.23,Cloudy,1.39,10.7
Dusseldorf,2007-11,5.71,Cloudy,2.43,8.94
Dusseldorf,2007-12,3.25,Cloudy,2.68,7.97
Dusseldorf,2008-01,5.54,Drizzle,2.84,8.46
Dusseldorf,2008-02,4.73,Cloudy,1.95,10.01
Dusseldorf,2008-03,5.61,Drizzle,3.52,11.93
Dusseldorf,2008-04,8.51,Drizzle,2.15,13.9
Dusseldorf,2008-05,16.05,Clear sky,1.91,15.61
Dusseldorf,2008-06,16.96,Drizzle,2.49,16.5
Dusseldorf,2008-07,18.22,Drizzle,3.26,16.03
Dusseldorf,2008-08,18.18,Drizzle,3.0,14.5
Dusseldorf,2008-09,13.78,Drizzle,1.86,12.6
Dusseldorf,2008-10,10.2,Drizzle,2.82,10.65
Dusseldorf,2008-11,6.52,Cloudy,1.91,8.9
Dusseldorf,2008-12,2.07,Drizzle,1.26,7.97
Dusseldorf,2009-01,-0.79,Cloudy,1.73,8.49
Dusseldorf,2009-02,2.77,Snow fall,2.33,10.03
Dusseldorf,2009-03,5.65,Drizzle,3.1,11.92
Dusseldorf,2009-04,12.67,Drizzle,1.29,13.88
Dusseldorf,2009-05,14.4,Drizzle,1.84,15.6
Dusseldorf,2009-06,15.83,Drizzle,2.93,16.5
Dusseldorf,2009-07,18.68,Drizzle,3.49,16.04
Dusseldorf,2009-08,19.37,Cloudy,1.34,14.51
Dusseldorf,2009-09,15.78,Cloudy,1.43,12.62
Dusseldorf,2009-10,10.44,Drizzle,2.47,10.67
Dusseldorf,2009-11,9.23,Drizzle,4.15,8.91
Dusseldorf,2009-12,2.3,Drizzle,3.13,7.97
Dusseldorf,2010-01,-1.48,Snow fall,1.41,8.48
Dusseldorf,2010-02,1.5,Snow fall,2.84,10.01
Dusseldorf,2010-03,5.56,Drizzle,2.15,11.9
Dusseldorf,2010-04,9.5,Drizzle,0.68,13.87
Dusseldorf,2010-05,10.85,Drizzle,2.45,15.59
Dusseldorf,2010-06,17.61,Drizzle,0.8,16.5
Dusseldorf,2010-07,21.59,Drizzle,1.91,16.05
Dusseldorf,2010-08,17.35,Drizzle,5.02,14.53
Dusseldorf,2010-09,13.72,Drizzle,2.71,12.64
Dusseldorf,2010-10,10.18,Drizzle,1.66,10.68
Dusseldorf,2010-11,6.06,Drizzle,3.96,8.93
Dusseldorf,2010-12,-2.29,Snow fall,2.63,7.97
Dusseldorf,2011-01,2.51,Drizzle,3.15,8.47
Dusseldorf,2011-02,4.1,Cloudy,2.13,10.0
Dusseldorf,2011-03,6.25,Clear sky,0.82,11.88
Dusseldorf,2011-04,12.88,Clear sky,1.4,13.85
Dusseldorf,2011-05,15.25,Drizzle,1.08,15.57
Dusseldorf,2011-06,17.15,Drizzle,2.88,16.5
Dusseldorf,2011-07,16.48,Drizzle,3.25,16.06
Dusseldorf,2011-08,18.05,Drizzle,4.35,14.54
Dusseldorf,2011-09,16.43,Drizzle,1.71,12.65
Dusseldorf,2011-10,11.35,Drizzle,1.66,10.7
Dusseldorf,2011-11,7.74,Cloudy,0.2,8.94
Dusseldorf,2011-12,5.39,Drizzle,4.5,7.97
Dusseldorf,2012-01,3.84,Drizzle,3.75,8.46
Dusseldorf,2012-02,0.06,Drizzle,0.87,10.01
Dusseldorf,2012-03,8.2,Cloudy,0.79,11.93
Dusseldorf,2012-04,8.81,Drizzle,2.38,13.9
Dusseldorf,2012-05,15.03,Drizzle,1.94,15.61
Dusseldorf,2012-06,15.7,Moderate Rain,4.46,16.5
Dusseldorf,2012-07,17.75,Moderate Rain,4.25,16.03
Dusseldorf,2012-08,19.53,Drizzle,1.91,14.5
Dusseldorf,2012-09,14.59,Cloudy,1.39,12.6
Dusseldorf,2012-10,10.68,Drizzle,3.73,10.65
Dusseldorf,2012-11,6.86,Cloudy,1.74,8.9
Dusseldorf,2012-12,4.26,Drizzle,4.58,7.97
Dusseldorf,2013-01,1.41,Cloudy,2.23,8.49
Dusseldorf,2013-02,0.52,Snow fall,1.78,10.03
Dusseldorf,2013-03,2.04,Cloudy,1.37,11.92
Dusseldorf,2013-04,8.72,Cloudy,0.85,13.88
Dusseldorf,2013-05,12.24,Drizzle,3.0,15.6
Dusseldorf,2013-06,16.39,Drizzle,2.22,16.5
Dusseldorf,2013-07,20.53,Cloudy,1.65,16.04
Dusseldorf,2013-08,19.18,Drizzle,1.51,14.51
Dusseldorf,2013-09,15.03,Cloudy,3.62,12.62
Dusseldorf,2013-10,12.57,Drizzle,3.43,10.67
Dusseldorf,2013-11,6.07,Drizzle,3.36,8.91
Dusseldorf,2013-12,5.28,Cloudy,2.05,7.97
Dusseldorf,2014-01,5.2,Drizzle,2.52,8.48
Dusseldorf,2014-02,6.08,Drizzle,2.28,10.01
Dusseldorf,2014-03,8.26,Cloudy,0.52,11.9
Dusseldorf,2014-04,12.38,Drizzle,1.55,13.87
Dusseldorf,2014-05,13.52,Cloudy,4.32,15.59
Dusseldorf,2014-06,16.66,Drizzle,1.47,16.5
Dusseldorf,2014-07,19.73,Drizzle,5.12,16.05
Dusseldorf,2014-08,16.63,Drizzle,3.95,14.53
Dusseldorf,2014-09,16.08,Cloudy,1.35,12.63
Dusseldorf,2014-10,13.45,Drizzle,2.55,10.68
Dusseldorf,2014-11,8.33,Drizzle,1.6,8.92
Dusseldorf,2014-12,4.03,Drizzle,2.95,7.97
Dusseldorf,2015-01,3.16,Cloudy,3.27,8.47
Dusseldorf,2015-02,2.75,Cloudy,1.74,10.0
Dusseldorf,2015-03,5.95,Cloudy,2.26,11.89
Dusseldorf,2015-04,9.16,Cloudy,1.41,13.85
Dusseldorf,2015-05,13.04,Drizzle,1.71,15.58
Dusseldorf,2015-06,16.66,Cloudy,1.75,16.5
Dusseldorf,2015-07,19.62,Cloudy,2.98,16.06
Dusseldorf,2015-08,19.83,Drizzle,3.51,14.54
Dusseldorf,2015-09,14.03,Drizzle,2.85,12.65
Dusseldorf,2015-10,10.04,Cloudy,1.38,10.7
Dusseldorf,2015-11,9.36,Drizzle,3.28,8.94
Dusseldorf,2015-12,8.87,Drizzle,1.85,7.97
Dusseldorf,2016-01,4.17,Drizzle,3.74,8.46
Dusseldorf,2016-02,4.16,Drizzle,3.63,10.02
Dusseldorf,2016-03,4.85,Drizzle,1.92,11.94
Dusseldorf,2016-04,8.98,Drizzle,1.81,13.9
Dusseldorf,2016-05,14.65,Cloudy,2.21,15.61
Dusseldorf,2016-06,17.63,Drizzle,4.74,16.5
Dusseldorf,2016-07,19.22,Drizzle,1.72,16.03
Dusseldorf,2016-08,18.88,Drizzle,2.35,14.5
Dusseldorf,2016-09,18.76,Cloudy,0.73,12.6
Dusseldorf,2016-10,10.14,Cloudy,1.61,10.65
Dusseldorf,2016-11,5.78,Drizzle,2.8,8.9
Dusseldorf,2016-12,4.1,Cloudy,0.9,7.97
Dusseldorf,2017-01,0.16,Drizzle,1.85,8.49
Dusseldorf,2017-02,5.28,Drizzle,2.34,10.03
Dusseldorf,2017-03,8.65,Drizzle,3.24,11.92
Dusseldorf,2017-04,8.21,Cloudy,1.54,13.89
Dusseldorf,2017-05,15.44,Drizzle,2.26,15.6
Dusseldorf,2017-06,19.38,Drizzle,1.73,16.5
Dusseldorf,2017-07,19.12,Drizzle,3.48,16.04
Dusseldorf,2017-08,18.32,Drizzle,3.44,14.51
Dusseldorf,2017-09,14.27,Drizzle,4.08,12.62
Dusseldorf,2017-10,13.08,Drizzle,2.46,10.66
Dusseldorf,2017-11,6.84,Drizzle,3.0,8.91
Dusseldorf,2017-12,4.41,Snow fall,4.38,7.97
Dusseldorf,2018-01,5.51,Drizzle,4.01,8.48
Dusseldorf,2018-02,-0.13,Cloudy,1.0,10.02
Dusseldorf,2018-03,4.83,Drizzle,2.28,11.9
Dusseldorf,2018-04,12.76,Drizzle,2.15,13.87
Dusseldorf,2018-05,17.09,Cloudy,1.53,15.59
Dusseldorf,2018-06,18.49,Drizzle,1.32,16.5
Dusseldorf,2018-07,22.67,Clear sky,0.43,16.05
Dusseldorf,2018-08,20.83,Drizzle,1.41,14.52
Dusseldorf,2018-09,16.07,Cloudy,1.79,12.63
Dusseldorf,2018-10,12.73,Drizzle,0.72,10.68
Dusseldorf,2018-11,7.21,Cloudy,1.33,8.92
Dusseldorf,2018-12,5.35,Drizzle,4.25,7.97
Dusseldorf,2019-01,2.37,Drizzle,2.62,8.47
Dusseldorf,2019-02,5.72,Drizzle,1.69,10.0
Dusseldorf,2019-03,7.73,Drizzle,2.77,11.89
Dusseldorf,2019-04,10.79,Drizzle,1.35,13.86
Dusseldorf,2019-05,11.81,Drizzle,2.18,15.58
Dusseldorf,2019-06,20.23,Drizzle,1.15,16.5
Dusseldorf,2019-07,20.15,Cloudy,1.64,16.05
Dusseldorf,2019-08,20.04,Drizzle,2.31,14.54
Dusseldorf,2019-09,15.47,Drizzle,2.43,12.65
Dusseldorf,2019-10,12.24,Drizzle,4.0,10.69
Dusseldorf,2019-11,6.22,Drizzle,3.17,8.93
Dusseldorf,2019-12,5.28,Drizzle,2.72,7.97
Dusseldorf,2020-01,5.13,Drizzle,1.96,8.46
